 time                   v(n0)                 
 0.000000000000000e+00  5.194696787736920e-01 
 5.000000000000000e-13  5.194696787736921e-01 
 1.000000000000000e-12  5.194696787736922e-01 
 2.000000000000000e-12  5.194696787736924e-01 
 4.000000000000000e-12  5.194696787736925e-01 
 8.000000000000000e-12  5.194696787736925e-01 
 1.600000000000000e-11  5.194696787736925e-01 
 3.200000000000000e-11  5.194696787736928e-01 
 6.400000000000000e-11  5.194696787736928e-01 
 1.140000000000000e-10  5.194696787736927e-01 
 1.640000000000000e-10  5.194696787736927e-01 
 2.140000000000000e-10  5.194696787736927e-01 
 2.640000000000000e-10  5.194696787736927e-01 
 3.139999999999999e-10  5.194696787736927e-01 
 3.639999999999999e-10  5.194696787736927e-01 
 4.139999999999999e-10  5.194696787736927e-01 
 4.639999999999999e-10  5.194696787736927e-01 
 5.139999999999999e-10  5.194696787736927e-01 
 5.639999999999999e-10  5.194696787736927e-01 
 6.139999999999999e-10  5.194696787736927e-01 
 6.640000000000000e-10  5.194696787736927e-01 
 7.140000000000000e-10  5.194696787736927e-01 
 7.640000000000001e-10  5.194696787736927e-01 
 8.140000000000001e-10  5.194696787736927e-01 
 8.640000000000001e-10  5.194696787736927e-01 
 9.140000000000002e-10  5.194696787736927e-01 
 9.640000000000002e-10  5.194696787736927e-01 
 1.014000000000000e-09  5.194696787736927e-01 
 1.064000000000000e-09  5.194696787736927e-01 
 1.114000000000000e-09  5.194696787736927e-01 
 1.164000000000000e-09  5.194696787736927e-01 
 1.214000000000000e-09  5.194696787736927e-01 
 1.264000000000000e-09  5.194696787736927e-01 
 1.314000000000000e-09  5.194696787736927e-01 
 1.364000000000000e-09  5.194696787736927e-01 
 1.414000000000000e-09  5.194696787736927e-01 
 1.464000000000001e-09  5.194696787736927e-01 
 1.514000000000001e-09  5.194696787736927e-01 
 1.564000000000001e-09  5.194696787736927e-01 
 1.614000000000001e-09  5.194696787736927e-01 
 1.664000000000001e-09  5.194696787736927e-01 
 1.714000000000001e-09  5.194696787736927e-01 
 1.764000000000001e-09  5.194696787736927e-01 
 1.814000000000001e-09  5.194696787736927e-01 
 1.864000000000001e-09  5.194696787736927e-01 
 1.914000000000001e-09  5.194696787736927e-01 
 1.964000000000001e-09  5.194696787736927e-01 
 2.014000000000001e-09  5.194696787736927e-01 
 2.064000000000001e-09  5.194696787736927e-01 
 2.114000000000001e-09  5.194696787736927e-01 
 2.164000000000001e-09  5.194696787736927e-01 
 2.214000000000001e-09  5.194696787736927e-01 
 2.264000000000001e-09  5.194696787736927e-01 
 2.314000000000001e-09  5.194696787736927e-01 
 2.364000000000001e-09  5.194696787736927e-01 
 2.414000000000001e-09  5.194696787736927e-01 
 2.464000000000001e-09  5.194696787736927e-01 
 2.514000000000001e-09  5.194696787736927e-01 
 2.564000000000001e-09  5.194696787736927e-01 
 2.614000000000001e-09  5.194696787736927e-01 
 2.664000000000001e-09  5.194696787736927e-01 
 2.714000000000001e-09  5.194696787736927e-01 
 2.764000000000001e-09  5.194696787736927e-01 
 2.814000000000001e-09  5.194696787736927e-01 
 2.864000000000001e-09  5.194696787736927e-01 
 2.914000000000001e-09  5.194696787736927e-01 
 2.964000000000001e-09  5.194696787736927e-01 
 3.014000000000001e-09  5.194696787736927e-01 
 3.064000000000001e-09  5.194696787736927e-01 
 3.114000000000001e-09  5.194696787736927e-01 
 3.164000000000001e-09  5.194696787736927e-01 
 3.214000000000002e-09  5.194696787736927e-01 
 3.264000000000002e-09  5.194696787736927e-01 
 3.314000000000002e-09  5.194696787736927e-01 
 3.364000000000002e-09  5.194696787736927e-01 
 3.414000000000002e-09  5.194696787736927e-01 
 3.464000000000002e-09  5.194696787736927e-01 
 3.514000000000002e-09  5.194696787736927e-01 
 3.564000000000002e-09  5.194696787736927e-01 
 3.614000000000002e-09  5.194696787736927e-01 
 3.664000000000002e-09  5.194696787736927e-01 
 3.714000000000002e-09  5.194696787736927e-01 
 3.764000000000001e-09  5.194696787736927e-01 
 3.814000000000001e-09  5.194696787736927e-01 
 3.864000000000001e-09  5.194696787736927e-01 
 3.914000000000000e-09  5.194696787736927e-01 
 3.964000000000000e-09  5.194696787736927e-01 
 4.014000000000000e-09  5.194696787736927e-01 
 4.063999999999999e-09  5.194696787736927e-01 
 4.113999999999999e-09  5.194696787736927e-01 
 4.163999999999998e-09  5.194696787736927e-01 
 4.213999999999998e-09  5.194696787736927e-01 
 4.263999999999998e-09  5.194696787736927e-01 
 4.313999999999997e-09  5.194696787736927e-01 
 4.363999999999997e-09  5.194696787736927e-01 
 4.413999999999997e-09  5.194696787736927e-01 
 4.463999999999996e-09  5.194696787736927e-01 
 4.513999999999996e-09  5.194696787736927e-01 
 4.563999999999995e-09  5.194696787736927e-01 
 4.613999999999995e-09  5.194696787736927e-01 
 4.663999999999995e-09  5.194696787736927e-01 
 4.713999999999994e-09  5.194696787736927e-01 
 4.763999999999994e-09  5.194696787736927e-01 
 4.813999999999994e-09  5.194696787736927e-01 
 4.863999999999993e-09  5.194696787736927e-01 
 4.913999999999993e-09  5.194696787736927e-01 
 4.963999999999992e-09  5.194696787736927e-01 
 5.013999999999992e-09  5.194696787736927e-01 
 5.063999999999992e-09  5.194696787736927e-01 
 5.113999999999991e-09  5.194696787736927e-01 
 5.163999999999991e-09  5.194696787736927e-01 
 5.213999999999990e-09  5.194696787736927e-01 
 5.263999999999990e-09  5.194696787736927e-01 
 5.313999999999990e-09  5.194696787736927e-01 
 5.363999999999989e-09  5.194696787736927e-01 
 5.413999999999989e-09  5.194696787736927e-01 
 5.463999999999989e-09  5.194696787736927e-01 
 5.513999999999988e-09  5.194696787736927e-01 
 5.563999999999988e-09  5.194696787736927e-01 
 5.613999999999987e-09  5.194696787736927e-01 
 5.663999999999987e-09  5.194696787736927e-01 
 5.713999999999987e-09  5.194696787736927e-01 
 5.763999999999986e-09  5.194696787736927e-01 
 5.813999999999986e-09  5.194696787736927e-01 
